Tool,ID,Page,Label,F1,SpatialDist
PdfAct,197.tar_1709.01558.gz_main_black.pdf,15,reference,0.0,0.0
PdfAct,215.tar_1709.08993.gz_multifractal_v17_arxiv_black.pdf,11,reference,0.01005586592178771,0.4575864276568502
PdfAct,215.tar_1709.09001.gz_kovarietal_pt14pap_0927_black.pdf,6,reference,0.019736842105263157,0.6036243822075782
PdfAct,194.tar_1709.00405.gz_MEinstrument_revised_arxiv_black.pdf,23,reference,0.0,0.0
PdfAct,203.tar_1709.04005.gz_main_arxiv_black.pdf,8,reference,0.0,0.28980446927374304
PdfAct,210.tar_1709.06880.gz_paper_v2_black.pdf,41,reference,0.0058953574060427415,0.5442176870748299
PdfAct,215.tar_1709.08975.gz_PS1J0630_v3_black.pdf,4,reference,0.0,0.0
PdfAct,193.tar_1709.00090.gz_article_irrad_v6_ArXiv_black.pdf,14,reference,0.0,0.0
PdfAct,213.tar_1709.08052.gz_Arxiv_article_black.pdf,54,reference,0.011320754716981131,0.12564773231999213
PdfAct,201.tar_1709.03346.gz_NMF-EM-JCGS-arxiv_black.pdf,16,reference,0.007321537522879805,0.39803888981219876
PdfAct,215.tar_1709.08843.gz_HCCC_black.pdf,44,reference,0.0072072072072072065,0.3100446953657963
PdfAct,196.tar_1709.01413.gz_geex_v038_unblinded_black.pdf,12,reference,0.011090573012939002,0.16046966731898238
PdfAct,215.tar_1709.08913.gz_AlvarezKedgeVsAspace1_black.pdf,9,reference,0.0,0.14801444043321296
PdfAct,214.tar_1709.08436.gz_UniqueSink_black.pdf,12,reference,0.017006802721088437,0.7224435590969455
PdfAct,201.tar_1709.03425.gz_Hartogs_vs_envelopes_EGM_black.pdf,17,reference,0.0576036866359447,0.08296586640535679
PdfAct,212.tar_1709.07674.gz_MS_arXiv_black.pdf,7,reference,0.0,0.0
PdfAct,202.tar_1709.03615.gz_mn_black.pdf,32,reference,0.004192872117400419,0.16064887493458926
PdfAct,210.tar_1709.06661.gz_arxiv_version_black.pdf,12,reference,0.0023228803716608595,0.7569696015120491
PdfAct,203.tar_1709.03942.gz_testpaper_black.pdf,4,reference,0.010443864229765015,0.3598130841121495
PdfAct,201.tar_1709.03470.gz_marvel_analysis_C2H2_black.pdf,35,reference,0.0,0.0
PdfAct,200.tar_1709.02796.gz_ForecastingSunspots25_black.pdf,10,reference,0.0,0.0
PdfAct,202.tar_1709.03615.gz_mn_black.pdf,35,reference,0.004158004158004157,0.1607142857142857
PdfAct,193.tar_1709.00297.gz_floer.final_black.pdf,74,reference,0.0,0.0
PdfAct,213.tar_1709.08031.gz_White_Ancova_final_archivx_black.pdf,22,reference,0.0,0.0
PdfAct,203.tar_1709.04123.gz_main_black.pdf,16,reference,0.013872832369942195,0.3570051413881748
PdfAct,200.tar_1709.02807.gz_APOGEE-Hercules_black.pdf,6,reference,0.0,0.0
PdfAct,212.tar_1709.07786.gz_arxiv_black.pdf,19,reference,0.0014015416958654521,0.5083298625572678
PdfAct,196.tar_1709.01377.gz_twofluid_archive_black.pdf,35,reference,0.0,0.0
PdfAct,202.tar_1709.03604.gz_bar_quenching_black.pdf,16,reference,0.0,0.0
PdfAct,200.tar_1709.03131.gz_FarCritical_v5.3_black.pdf,55,reference,0.00740990232401482,0.03937007874015748
PdfAct,193.tar_1709.00268.gz_main_black.pdf,23,reference,0.059459459459459456,0.2116726220860984
PdfAct,194.tar_1709.00767.gz_Flatband-paper_black.pdf,6,reference,0.0,0.0
PdfAct,193.tar_1709.00243.gz_Smago_SIAM_review_black.pdf,21,reference,0.005752636625119848,0.19990152634170358
PdfAct,194.tar_1709.00592.gz_FGJKP-2017-Sept_black.pdf,102,reference,0.01518987341772152,0.2894768062640882
PdfAct,203.tar_1709.04210.gz_ms_black.pdf,4,reference,0.0,0.0
PdfAct,201.tar_1709.03515.gz_mcs2018_black.pdf,24,reference,0.0,0.0
PdfAct,196.tar_1709.01523.gz_gaiaeso_black.pdf,11,reference,0.0,0.0
PdfAct,194.tar_1709.00670.gz_IDLPaper_black.pdf,11,reference,0.0,0.0
PdfAct,213.tar_1709.07975.gz_str-cosp_black.pdf,29,reference,0.02915451895043732,0.5236722931247427
PdfAct,194.tar_1709.00744.gz_aij2a_black.pdf,36,reference,0.0,0.0
PdfAct,215.tar_1709.08704.gz_pyLIMA1_black.pdf,17,reference,0.0,0.0
PdfAct,216.tar_1709.09382.gz_manuscript_REV1_black.pdf,28,reference,0.00668002672010688,0.23925627082967907
PdfAct,212.tar_1709.07776.gz_Song-Liu_black.pdf,7,reference,0.026622296173044926,0.7024907749077491
PdfAct,194.tar_1709.00572.gz_root_black.pdf,3,reference,0.0,0.0
PdfAct,201.tar_1709.03209.gz_egpaper_final_black.pdf,7,reference,0.008288928359976317,0.2585706975950879
PdfAct,202.tar_1709.03747.gz_HHO_hyperelasticity_black.pdf,28,reference,0.008191126279863481,0.5057430326774107
PdfAct,200.tar_1709.03143.gz_Keller-FPSAC-2013-v2_black.pdf,11,reference,0.001596169193934557,0.3615508579012229
PdfAct,198.tar_1709.02228.gz_ijcb2017_fingernet_black.pdf,8,reference,0.028220858895705518,0.5435438022224137
PdfAct,204.tar_1709.04529.gz_mCBS_coherences_v18_black.pdf,9,reference,0.0,0.0
PdfAct,210.tar_1709.06755.gz_ExpCovert-ArXiv_black.pdf,12,reference,0.0,0.0
PdfAct,214.tar_1709.08309.gz_bare_conf_black.pdf,3,reference,0.0,0.0
PdfAct,216.tar_1709.09041.gz_master_black.pdf,14,reference,0.0,0.0
PdfAct,200.tar_1709.03045.gz_c12-td_black.pdf,7,reference,0.0,0.0
PdfAct,198.tar_1709.02037.gz_FiniteSizeEffects_4.2_black.pdf,16,reference,0.0,0.0
PdfAct,210.tar_1709.06795.gz_main_black.pdf,18,reference,0.0,0.0
PdfAct,216.tar_1709.09020.gz_jfm2017_black.pdf,20,reference,0.06364749082007344,0.2606294864715626
PdfAct,196.tar_1709.01445.gz_BL_Nov2017_arixv_black.pdf,24,reference,0.009286618826509075,0.3702990552981527
