Tool,ID,Page,Label,F1,SpatialDist
AdobeExtract,6.tar_1401.4037.gz_Manuscript_CdMnGeAs2_Magn_v04_black.pdf,5,table,0.0,0.0
AdobeExtract,7.tar_1401.4069.gz_binarystar_mavR1jpeg_black.pdf,11,table,0.6572177338408516,0.9673275350793182
AdobeExtract,7.tar_1401.4119.gz_DJones_APN6proc_black.pdf,3,table,0.892595729646537,0.9875734883398309
AdobeExtract,7.tar_1401.4120.gz_nugas2_black.pdf,2,table,0.0,0.0
AdobeExtract,8.tar_1401.5146.gz_DoubleEndedQueue_updated_black.pdf,60,table,0.7511432524745486,0.8324781788646718
AdobeExtract,8.tar_1401.5146.gz_DoubleEndedQueue_updated_black.pdf,62,table,0.6870635727712824,0.8586697547280464
AdobeExtract,8.tar_1401.5182.gz_madi2d-6_black.pdf,18,table,0.0,0.0
AdobeExtract,8.tar_1401.5194.gz_submission_black.pdf,5,table,0.0,0.0
AdobeExtract,8.tar_1401.5232.gz_fric_dev_black.pdf,4,table,0.9251275900609376,0.8809523446755806
AdobeExtract,7.tar_1401.4575.gz_techReport_v2_black.pdf,1,table,0.8047728264377283,0.8570577429782763
AdobeExtract,7.tar_1401.4679.gz_Gaussian3_black.pdf,16,table,0.0,0.0
AdobeExtract,8.tar_1401.4699.gz_det_paper_na61_2012_black.pdf,16,table,0.0,0.0
AdobeExtract,8.tar_1401.4704.gz_io_diffusion_arxiv_v3_black.pdf,18,table,0.8184324122297861,0.8570135761802469
AdobeExtract,8.tar_1401.4718.gz_lunagomez2012_arxiv18_black.pdf,25,table,0.0,0.0
AdobeExtract,8.tar_1401.4857.gz_mendel-opinprop_black.pdf,6,table,0.8226045308688765,0.801673314002685
AdobeExtract,8.tar_1401.4905.gz_ms_black.pdf,4,table,0.8852013311781523,0.9027736247340313
AdobeExtract,8.tar_1401.4905.gz_ms_black.pdf,5,table,0.6279061190393038,0.8651365318127906
AdobeExtract,8.tar_1401.4907.gz_EE_MIMO_black.pdf,4,table,0.0,0.0
AdobeExtract,8.tar_1401.4913.gz_SmallWorldness-Draft_2014-11-20-kd_black.pdf,18,table,0.0,0.0
AdobeExtract,8.tar_1401.4928.gz_degreegirth11_black.pdf,10,table,0.8417919034688823,0.8302361777441413
AdobeExtract,8.tar_1401.4944.gz_IEEE_Trans_Single_carrier_corrections_v2_arxiv_black.pdf,8,table,0.0,0.0
AdobeExtract,8.tar_1401.4970.gz_windtunnel_black.pdf,11,table,0.9042639849563804,0.9173115494571166
AdobeExtract,8.tar_1401.4970.gz_windtunnel_black.pdf,29,table,0.0,0.0
AdobeExtract,8.tar_1401.5051.gz_waterfowl_v3_black.pdf,10,table,0.0,0.2366863905325443
AdobeExtract,9.tar_1401.5378.gz_MultiGrid_Shift_One_2014_New_Oct_20_black.pdf,19,table,0.0,0.0
AdobeExtract,9.tar_1401.5485.gz_FullRGSubmissionVersionv2_black.pdf,19,table,0.8238905234960273,0.8164911662323064
AdobeExtract,9.tar_1401.5504.gz_vdac_black.pdf,5,table,0.0,0.0
AdobeExtract,9.tar_1401.5527.gz_MBCsearch_black.pdf,3,table,0.8559036183703482,0.9067654076508125
AdobeExtract,9.tar_1401.5539.gz_sk-akp-hypide-ldg-hp-final_black.pdf,26,table,0.0,0.0
AdobeExtract,9.tar_1401.5539.gz_sk-akp-hypide-ldg-hp-final_black.pdf,7,table,0.8691636208274504,0.8778767885362599
AdobeExtract,9.tar_1401.5586.gz_dilaton_pko_dwj_plb_black.pdf,10,table,0.0,0.0
AdobeExtract,9.tar_1401.5617.gz_GSA_Ects_2014-01_black.pdf,5,table,0.8155138851783879,0.9734411217629406
AdobeExtract,9.tar_1401.5617.gz_GSA_Ects_2014-01_black.pdf,8,table,0.90723010986371,0.8033140803648144
AdobeExtract,9.tar_1401.5619.gz_mondvsmd_black.pdf,10,table,0.898582384368369,0.90641877916704
AdobeExtract,9.tar_1401.5722.gz_JCControl_black.pdf,31,table,0.0,0.0
AdobeExtract,9.tar_1401.5726.gz_hw-icdm14_black.pdf,5,table,0.8045014597431087,0.8895512262312191
AdobeExtract,9.tar_1401.5755.gz_Paper-Draft-Revised2_black.pdf,42,table,0.6201373377997563,0.9620917739620478
AdobeExtract,9.tar_1401.5755.gz_Paper-Draft-Revised2_black.pdf,48,table,0.9120824291077766,0.9135464018335934
AdobeExtract,9.tar_1401.5755.gz_Paper-Draft-Revised2_black.pdf,55,table,0.6555557023427723,0.9521348687981006
